,period,value,temperature_2m,hour,day_of_week,month,is_weekend
22728,2024-08-05T00:00:00.000Z,47428,15.408501,0,0,8,0
22729,2024-08-05T01:00:00.000Z,23479,15.158501,1,0,8,0
22730,2024-08-05T02:00:00.000Z,22843,14.8085,2,0,8,0
22731,2024-08-05T03:00:00.000Z,21688,14.3085,3,0,8,0
22732,2024-08-05T04:00:00.000Z,20387,14.3085,4,0,8,0
22733,2024-08-05T05:00:00.000Z,19302,14.9585,5,0,8,0
22734,2024-08-05T06:00:00.000Z,18451,15.908501,6,0,8,0
22735,2024-08-05T07:00:00.000Z,17884,17.4585,7,0,8,0
22736,2024-08-05T08:00:00.000Z,17513,18.8085,8,0,8,0
22737,2024-08-05T09:00:00.000Z,17507,19.9085,9,0,8,0
22738,2024-08-05T10:00:00.000Z,17970,21.0585,10,0,8,0
22739,2024-08-05T11:00:00.000Z,18814,21.858500000000003,11,0,8,0
22740,2024-08-05T12:00:00.000Z,19924,21.758501,12,0,8,0
22741,2024-08-05T13:00:00.000Z,21011,21.8085,13,0,8,0
22742,2024-08-05T14:00:00.000Z,21878,22.1585,14,0,8,0
22743,2024-08-05T15:00:00.000Z,22816,21.9085,15,0,8,0
22744,2024-08-05T16:00:00.000Z,23664,21.9085,16,0,8,0
22745,2024-08-05T17:00:00.000Z,24666,21.4585,17,0,8,0
22746,2024-08-05T18:00:00.000Z,25525,20.2085,18,0,8,0
22747,2024-08-05T19:00:00.000Z,26167,18.1585,19,0,8,0
22748,2024-08-05T20:00:00.000Z,26783,17.7085,20,0,8,0
22749,2024-08-05T21:00:00.000Z,27428,18.7085,21,0,8,0
22750,2024-08-05T22:00:00.000Z,27524,18.258501,22,0,8,0
22751,2024-08-05T23:00:00.000Z,26945,17.5585,23,0,8,0
22752,2024-08-06T00:00:00.000Z,52650,14.158501,0,1,8,0
22753,2024-08-06T01:00:00.000Z,25780,12.9585,1,1,8,0
22754,2024-08-06T02:00:00.000Z,24929,12.5585,2,1,8,0
22755,2024-08-06T03:00:00.000Z,23593,12.3085,3,1,8,0
22756,2024-08-06T04:00:00.000Z,22121,12.3085,4,1,8,0
22757,2024-08-06T05:00:00.000Z,20959,14.6085005,5,1,8,0
22758,2024-08-06T06:00:00.000Z,20023,17.5585,6,1,8,0
22759,2024-08-06T07:00:00.000Z,19337,20.1085,7,1,8,0
22760,2024-08-06T08:00:00.000Z,18903,21.9585,8,1,8,0
22761,2024-08-06T09:00:00.000Z,18874,23.2085,9,1,8,0
22762,2024-08-06T10:00:00.000Z,19394,24.108500000000003,10,1,8,0
22763,2024-08-06T11:00:00.000Z,20436,24.6585,11,1,8,0
22764,2024-08-06T12:00:00.000Z,21608,25.0585,12,1,8,0
22765,2024-08-06T13:00:00.000Z,22463,25.0585,13,1,8,0
22766,2024-08-06T14:00:00.000Z,23146,25.0585,14,1,8,0
22767,2024-08-06T15:00:00.000Z,23955,25.008501,15,1,8,0
22768,2024-08-06T16:00:00.000Z,24595,24.858500000000003,16,1,8,0
22769,2024-08-06T17:00:00.000Z,25066,24.4585,17,1,8,0
22770,2024-08-06T18:00:00.000Z,25382,22.5585,18,1,8,0
22771,2024-08-06T19:00:00.000Z,25616,20.9085,19,1,8,0
22772,2024-08-06T20:00:00.000Z,25449,19.9585,20,1,8,0
22773,2024-08-06T21:00:00.000Z,25143,18.758501,21,1,8,0
22774,2024-08-06T22:00:00.000Z,24742,18.0585,22,1,8,0
22775,2024-08-06T23:00:00.000Z,24153,17.6585,23,1,8,0
22776,2024-08-07T00:00:00.000Z,47034,17.3085,0,2,8,0
22777,2024-08-07T01:00:00.000Z,22781,16.5585,1,2,8,0
22778,2024-08-07T02:00:00.000Z,21822,16.3085,2,2,8,0
22779,2024-08-07T03:00:00.000Z,20587,16.0585,3,2,8,0
22780,2024-08-07T04:00:00.000Z,19376,15.9585,4,2,8,0
22781,2024-08-07T05:00:00.000Z,18403,17.0585,5,2,8,0
22782,2024-08-07T06:00:00.000Z,17696,18.758501,6,2,8,0
22783,2024-08-07T07:00:00.000Z,17153,20.6585,7,2,8,0
22784,2024-08-07T08:00:00.000Z,16787,22.7085,8,2,8,0
22785,2024-08-07T09:00:00.000Z,16762,24.4585,9,2,8,0
22786,2024-08-07T10:00:00.000Z,17227,25.9585,10,2,8,0
22787,2024-08-07T11:00:00.000Z,18070,27.1585,11,2,8,0
22788,2024-08-07T12:00:00.000Z,18731,27.9585,12,2,8,0
22789,2024-08-07T13:00:00.000Z,19027,28.3085,13,2,8,0
22790,2024-08-07T14:00:00.000Z,19059,28.8085,14,2,8,0
22791,2024-08-07T15:00:00.000Z,19180,28.8085,15,2,8,0
22792,2024-08-07T16:00:00.000Z,19270,28.358500000000003,16,2,8,0
22793,2024-08-07T17:00:00.000Z,19333,27.758501,17,2,8,0
22794,2024-08-07T18:00:00.000Z,19355,25.758501,18,2,8,0
22795,2024-08-07T19:00:00.000Z,19378,24.6585,19,2,8,0
22796,2024-08-07T20:00:00.000Z,19469,22.9585,20,2,8,0
22797,2024-08-07T21:00:00.000Z,19752,21.7085,21,2,8,0
22798,2024-08-07T22:00:00.000Z,20039,21.008501,22,2,8,0
22799,2024-08-07T23:00:00.000Z,20087,20.508501,23,2,8,0
22800,2024-08-08T00:00:00.000Z,40098,19.9585,0,3,8,0
22801,2024-08-08T01:00:00.000Z,19749,18.8085,1,3,8,0
22802,2024-08-08T02:00:00.000Z,19190,18.3085,2,3,8,0
22803,2024-08-08T03:00:00.000Z,18108,17.7085,3,3,8,0
22804,2024-08-08T04:00:00.000Z,16987,18.1585,4,3,8,0
22805,2024-08-08T05:00:00.000Z,16192,18.6585,5,3,8,0
22806,2024-08-08T06:00:00.000Z,15527,19.508501,6,3,8,0
22807,2024-08-08T07:00:00.000Z,15080,19.7085,7,3,8,0
22808,2024-08-08T08:00:00.000Z,14862,20.508501,8,3,8,0
22809,2024-08-08T09:00:00.000Z,14899,21.5585,9,3,8,0
22810,2024-08-08T10:00:00.000Z,15445,21.508501,10,3,8,0
22811,2024-08-08T11:00:00.000Z,16414,22.4585,11,3,8,0
22812,2024-08-08T12:00:00.000Z,17378,23.4085,12,3,8,0
22813,2024-08-08T13:00:00.000Z,18080,22.4585,13,3,8,0
22814,2024-08-08T14:00:00.000Z,18473,23.2085,14,3,8,0
22815,2024-08-08T15:00:00.000Z,18871,22.8085,15,3,8,0
22816,2024-08-08T16:00:00.000Z,19267,22.758501,16,3,8,0
22817,2024-08-08T17:00:00.000Z,19613,22.4085,17,3,8,0
22818,2024-08-08T18:00:00.000Z,19845,21.1085,18,3,8,0
22819,2024-08-08T19:00:00.000Z,19945,19.3085,19,3,8,0
22820,2024-08-08T20:00:00.000Z,20132,19.9085,20,3,8,0
22821,2024-08-08T21:00:00.000Z,20381,16.9585,21,3,8,0
22822,2024-08-08T22:00:00.000Z,20581,17.258501,22,3,8,0
22823,2024-08-08T23:00:00.000Z,20480,16.8585,23,3,8,0
22824,2024-08-09T00:00:00.000Z,40414,16.258501,0,4,8,0
22825,2024-08-09T01:00:00.000Z,19958,15.2585,1,4,8,0
22826,2024-08-09T02:00:00.000Z,19374,14.8585005,2,4,8,0
22827,2024-08-09T03:00:00.000Z,18484,14.6085005,3,4,8,0
22828,2024-08-09T04:00:00.000Z,17542,14.8585005,4,4,8,0
22829,2024-08-09T05:00:00.000Z,16776,16.4085,5,4,8,0
22830,2024-08-09T06:00:00.000Z,16299,18.4085,6,4,8,0
22831,2024-08-09T07:00:00.000Z,16054,20.3085,7,4,8,0
22832,2024-08-09T08:00:00.000Z,16015,22.008501,8,4,8,0
22833,2024-08-09T09:00:00.000Z,16323,24.0585,9,4,8,0
22834,2024-08-09T10:00:00.000Z,17086,25.0585,10,4,8,0
22835,2024-08-09T11:00:00.000Z,18298,25.608500000000003,11,4,8,0
22836,2024-08-09T12:00:00.000Z,19649,25.0585,12,4,8,0
22837,2024-08-09T13:00:00.000Z,20852,21.2085,13,4,8,0
22838,2024-08-09T14:00:00.000Z,21759,22.508501,14,4,8,0
22839,2024-08-09T15:00:00.000Z,22547,22.608500000000003,15,4,8,0
22840,2024-08-09T16:00:00.000Z,23073,22.1585,16,4,8,0
22841,2024-08-09T17:00:00.000Z,23479,22.008501,17,4,8,0
22842,2024-08-09T18:00:00.000Z,23847,20.7085,18,4,8,0
22843,2024-08-09T19:00:00.000Z,23877,20.3085,19,4,8,0
22844,2024-08-09T20:00:00.000Z,23837,19.4085,20,4,8,0
22845,2024-08-09T21:00:00.000Z,23949,18.8585,21,4,8,0
22846,2024-08-09T22:00:00.000Z,23874,18.4085,22,4,8,0
22847,2024-08-09T23:00:00.000Z,23481,18.1085,23,4,8,0
22848,2024-08-10T00:00:00.000Z,46038,17.5585,0,5,8,1
22849,2024-08-10T01:00:00.000Z,22553,17.3085,1,5,8,1
22850,2024-08-10T02:00:00.000Z,21797,16.9085,2,5,8,1
22851,2024-08-10T03:00:00.000Z,20750,16.258501,3,5,8,1
22852,2024-08-10T04:00:00.000Z,19640,15.5585,4,5,8,1
22853,2024-08-10T05:00:00.000Z,18574,15.8585005,5,5,8,1
22854,2024-08-10T06:00:00.000Z,17833,17.008501,6,5,8,1
22855,2024-08-10T07:00:00.000Z,17278,18.6585,7,5,8,1
22856,2024-08-10T08:00:00.000Z,16736,20.6085,8,5,8,1
22857,2024-08-10T09:00:00.000Z,16442,22.008501,9,5,8,1
22858,2024-08-10T10:00:00.000Z,16381,23.3085,10,5,8,1
22859,2024-08-10T11:00:00.000Z,16455,23.5585,11,5,8,1
22860,2024-08-10T12:00:00.000Z,16887,24.108500000000003,12,5,8,1
22861,2024-08-10T13:00:00.000Z,17368,25.858500000000003,13,5,8,1
22862,2024-08-10T14:00:00.000Z,17921,26.2085,14,5,8,1
22863,2024-08-10T15:00:00.000Z,18569,25.508501,15,5,8,1
22864,2024-08-10T16:00:00.000Z,19215,25.108500000000003,16,5,8,1
22865,2024-08-10T17:00:00.000Z,19746,24.608500000000003,17,5,8,1
22866,2024-08-10T18:00:00.000Z,20115,23.0585,18,5,8,1
22867,2024-08-10T19:00:00.000Z,20601,21.2085,19,5,8,1
22868,2024-08-10T20:00:00.000Z,21039,20.2085,20,5,8,1
22869,2024-08-10T21:00:00.000Z,21630,19.2085,21,5,8,1
22870,2024-08-10T22:00:00.000Z,22125,18.1085,22,5,8,1
22871,2024-08-10T23:00:00.000Z,22219,17.2085,23,5,8,1
22872,2024-08-11T00:00:00.000Z,43602,17.1085,0,6,8,1
22873,2024-08-11T01:00:00.000Z,21365,19.0585,1,6,8,1
22874,2024-08-11T02:00:00.000Z,20691,18.7085,2,6,8,1
22875,2024-08-11T03:00:00.000Z,19654,17.6585,3,6,8,1
22876,2024-08-11T04:00:00.000Z,18523,17.9085,4,6,8,1
22877,2024-08-11T05:00:00.000Z,17359,18.4085,5,6,8,1
22878,2024-08-11T06:00:00.000Z,16452,18.758501,6,6,8,1
22879,2024-08-11T07:00:00.000Z,15766,19.9585,7,6,8,1
22880,2024-08-11T08:00:00.000Z,15319,21.1085,8,6,8,1
22881,2024-08-11T09:00:00.000Z,15071,22.2085,9,6,8,1
22882,2024-08-11T10:00:00.000Z,15052,23.3085,10,6,8,1
22883,2024-08-11T11:00:00.000Z,15028,24.5585,11,6,8,1
22884,2024-08-11T12:00:00.000Z,15201,24.608500000000003,12,6,8,1
22885,2024-08-11T13:00:00.000Z,15659,25.0585,13,6,8,1
22886,2024-08-11T14:00:00.000Z,16103,25.108500000000003,14,6,8,1
22887,2024-08-11T15:00:00.000Z,16586,24.9085,15,6,8,1
22888,2024-08-11T16:00:00.000Z,17293,24.608500000000003,16,6,8,1
22889,2024-08-11T17:00:00.000Z,17988,23.9085,17,6,8,1
22890,2024-08-11T18:00:00.000Z,18207,22.0585,18,6,8,1
22891,2024-08-11T19:00:00.000Z,18478,19.258501,19,6,8,1
22892,2024-08-11T20:00:00.000Z,19072,18.7085,20,6,8,1
22893,2024-08-11T21:00:00.000Z,19974,17.258501,21,6,8,1
22894,2024-08-11T22:00:00.000Z,20680,16.3585,22,6,8,1
22895,2024-08-11T23:00:00.000Z,20625,15.908501,23,6,8,1
22896,2024-08-12T00:00:00.000Z,40616,15.2085,0,0,8,0
22897,2024-08-12T01:00:00.000Z,20064,13.658501,1,0,8,0
22898,2024-08-12T02:00:00.000Z,19531,13.2585,2,0,8,0
22899,2024-08-12T03:00:00.000Z,18510,13.1085005,3,0,8,0
22900,2024-08-12T04:00:00.000Z,17352,12.8085,4,0,8,0
22901,2024-08-12T05:00:00.000Z,16411,14.658501,5,0,8,0
22902,2024-08-12T06:00:00.000Z,15651,17.1585,6,0,8,0
22903,2024-08-12T07:00:00.000Z,15087,19.7085,7,0,8,0
22904,2024-08-12T08:00:00.000Z,14805,21.858500000000003,8,0,8,0
22905,2024-08-12T09:00:00.000Z,14832,23.358500000000003,9,0,8,0
22906,2024-08-12T10:00:00.000Z,15334,24.4085,10,0,8,0
22907,2024-08-12T11:00:00.000Z,16182,25.3085,11,0,8,0
22908,2024-08-12T12:00:00.000Z,17130,25.9585,12,0,8,0
22909,2024-08-12T13:00:00.000Z,17729,26.4585,13,0,8,0
22910,2024-08-12T14:00:00.000Z,18169,26.8085,14,0,8,0
22911,2024-08-12T15:00:00.000Z,18578,26.758501,15,0,8,0
22912,2024-08-12T16:00:00.000Z,19009,26.3085,16,0,8,0
22913,2024-08-12T17:00:00.000Z,19588,25.4585,17,0,8,0
22914,2024-08-12T18:00:00.000Z,20067,23.108500000000003,18,0,8,0
22915,2024-08-12T19:00:00.000Z,20441,21.1085,19,0,8,0
22916,2024-08-12T20:00:00.000Z,20492,19.9585,20,0,8,0
22917,2024-08-12T21:00:00.000Z,20408,19.008501,21,0,8,0
22918,2024-08-12T22:00:00.000Z,20631,17.9585,22,0,8,0
22919,2024-08-12T23:00:00.000Z,20732,17.258501,23,0,8,0
22920,2024-08-13T00:00:00.000Z,40940,16.7085,0,1,8,0
22921,2024-08-13T01:00:00.000Z,20048,16.2085,1,1,8,0
22922,2024-08-13T02:00:00.000Z,19338,15.8085,2,1,8,0
22923,2024-08-13T03:00:00.000Z,18106,15.5085,3,1,8,0
22924,2024-08-13T04:00:00.000Z,16906,15.3085,4,1,8,0
22925,2024-08-13T05:00:00.000Z,15928,16.3085,5,1,8,0
22926,2024-08-13T06:00:00.000Z,15246,18.1585,6,1,8,0
22927,2024-08-13T07:00:00.000Z,14723,20.4085,7,1,8,0
22928,2024-08-13T08:00:00.000Z,14452,22.9085,8,1,8,0
22929,2024-08-13T09:00:00.000Z,14476,25.358500000000003,9,1,8,0
22930,2024-08-13T10:00:00.000Z,14992,27.1585,10,1,8,0
22931,2024-08-13T11:00:00.000Z,15887,28.258501,11,1,8,0
22932,2024-08-13T12:00:00.000Z,16741,29.0585,12,1,8,0
22933,2024-08-13T13:00:00.000Z,17117,29.6585,13,1,8,0
22934,2024-08-13T14:00:00.000Z,17275,29.9085,14,1,8,0
22935,2024-08-13T15:00:00.000Z,17612,29.7085,15,1,8,0
22936,2024-08-13T16:00:00.000Z,18113,29.258501,16,1,8,0
22937,2024-08-13T17:00:00.000Z,18664,28.3085,17,1,8,0
22938,2024-08-13T18:00:00.000Z,19258,26.3085,18,1,8,0
22939,2024-08-13T19:00:00.000Z,19820,24.108500000000003,19,1,8,0
22940,2024-08-13T20:00:00.000Z,20490,23.258501,20,1,8,0
22941,2024-08-13T21:00:00.000Z,21256,22.5585,21,1,8,0
22942,2024-08-13T22:00:00.000Z,21934,21.9085,22,1,8,0
22943,2024-08-13T23:00:00.000Z,22110,21.1585,23,1,8,0
22944,2024-08-14T00:00:00.000Z,43358,20.5585,0,2,8,0
22945,2024-08-14T01:00:00.000Z,21225,20.3085,1,2,8,0
22946,2024-08-14T02:00:00.000Z,20398,19.6085,2,2,8,0
22947,2024-08-14T03:00:00.000Z,19191,19.2085,3,2,8,0
22948,2024-08-14T04:00:00.000Z,17920,19.008501,4,2,8,0
22949,2024-08-14T05:00:00.000Z,16875,19.5585,5,2,8,0
22950,2024-08-14T06:00:00.000Z,16083,20.9085,6,2,8,0
22951,2024-08-14T07:00:00.000Z,15519,22.6585,7,2,8,0
22952,2024-08-14T08:00:00.000Z,15177,24.608500000000003,8,2,8,0
22953,2024-08-14T09:00:00.000Z,15173,26.758501,9,2,8,0
22954,2024-08-14T10:00:00.000Z,15684,28.758501,10,2,8,0
22955,2024-08-14T11:00:00.000Z,16555,30.4585,11,2,8,0
22956,2024-08-14T12:00:00.000Z,17473,31.6585,12,2,8,0
22957,2024-08-14T13:00:00.000Z,18013,32.908497,13,2,8,0
22958,2024-08-14T14:00:00.000Z,18371,32.9585,14,2,8,0
22959,2024-08-14T15:00:00.000Z,18867,32.5585,15,2,8,0
22960,2024-08-14T16:00:00.000Z,19565,31.9585,16,2,8,0
22961,2024-08-14T17:00:00.000Z,20371,30.9585,17,2,8,0
22962,2024-08-14T18:00:00.000Z,21185,29.3085,18,2,8,0
22963,2024-08-14T19:00:00.000Z,22005,27.358500000000003,19,2,8,0
22964,2024-08-14T20:00:00.000Z,22637,25.008501,20,2,8,0
22965,2024-08-14T21:00:00.000Z,23230,22.6585,21,2,8,0
22966,2024-08-14T22:00:00.000Z,23658,22.3085,22,2,8,0
22967,2024-08-14T23:00:00.000Z,23503,21.758501,23,2,8,0
22968,2024-08-15T00:00:00.000Z,45868,21.6585,0,3,8,0
22969,2024-08-15T01:00:00.000Z,22379,20.4085,1,3,8,0
22970,2024-08-15T02:00:00.000Z,21470,20.1085,2,3,8,0
22971,2024-08-15T03:00:00.000Z,20086,19.9085,3,3,8,0
22972,2024-08-15T04:00:00.000Z,18679,19.9085,4,3,8,0
22973,2024-08-15T05:00:00.000Z,17514,20.508501,5,3,8,0
22974,2024-08-15T06:00:00.000Z,16658,21.508501,6,3,8,0
22975,2024-08-15T07:00:00.000Z,16041,22.608500000000003,7,3,8,0
22976,2024-08-15T08:00:00.000Z,15626,23.858500000000003,8,3,8,0
22977,2024-08-15T09:00:00.000Z,15574,25.2085,9,3,8,0
22978,2024-08-15T10:00:00.000Z,16059,26.5585,10,3,8,0
22979,2024-08-15T11:00:00.000Z,16912,27.1585,11,3,8,0
22980,2024-08-15T12:00:00.000Z,17830,27.5585,12,3,8,0
22981,2024-08-15T13:00:00.000Z,18471,26.758501,13,3,8,0
22982,2024-08-15T14:00:00.000Z,18920,27.9085,14,3,8,0
22983,2024-08-15T15:00:00.000Z,19416,28.008501,15,3,8,0
22984,2024-08-15T16:00:00.000Z,20158,27.258501,16,3,8,0
22985,2024-08-15T17:00:00.000Z,20842,26.6585,17,3,8,0
22986,2024-08-15T18:00:00.000Z,21775,25.358500000000003,18,3,8,0
22987,2024-08-15T19:00:00.000Z,22687,22.9085,19,3,8,0
22988,2024-08-15T20:00:00.000Z,23386,22.108500000000003,20,3,8,0
22989,2024-08-15T21:00:00.000Z,24136,21.7085,21,3,8,0
22990,2024-08-15T22:00:00.000Z,24615,20.2085,22,3,8,0
22991,2024-08-15T23:00:00.000Z,24456,19.7085,23,3,8,0
22992,2024-08-16T00:00:00.000Z,47796,19.2085,0,4,8,0
22993,2024-08-16T01:00:00.000Z,23280,18.0585,1,4,8,0
22994,2024-08-16T02:00:00.000Z,22272,17.4085,2,4,8,0
22995,2024-08-16T03:00:00.000Z,20868,17.1085,3,4,8,0
22996,2024-08-16T04:00:00.000Z,19468,17.5585,4,4,8,0
22997,2024-08-16T05:00:00.000Z,18282,19.2085,5,4,8,0
22998,2024-08-16T06:00:00.000Z,17364,21.6585,6,4,8,0
22999,2024-08-16T07:00:00.000Z,16700,23.9585,7,4,8,0
23000,2024-08-16T08:00:00.000Z,16288,26.1585,8,4,8,0
23001,2024-08-16T09:00:00.000Z,16186,27.7085,9,4,8,0
23002,2024-08-16T10:00:00.000Z,16581,28.2085,10,4,8,0
23003,2024-08-16T11:00:00.000Z,17400,28.6585,11,4,8,0
23004,2024-08-16T12:00:00.000Z,18330,28.508501,12,4,8,0
23005,2024-08-16T13:00:00.000Z,19016,28.858500000000003,13,4,8,0
23006,2024-08-16T14:00:00.000Z,19546,29.1585,14,4,8,0
23007,2024-08-16T15:00:00.000Z,20167,28.9585,15,4,8,0
23008,2024-08-16T16:00:00.000Z,21013,28.358500000000003,16,4,8,0
23009,2024-08-16T17:00:00.000Z,21902,27.358500000000003,17,4,8,0
23010,2024-08-16T18:00:00.000Z,22754,25.6585,18,4,8,0
23011,2024-08-16T19:00:00.000Z,23477,23.3085,19,4,8,0
23012,2024-08-16T20:00:00.000Z,24155,22.2085,20,4,8,0
23013,2024-08-16T21:00:00.000Z,24730,20.508501,21,4,8,0
23014,2024-08-16T22:00:00.000Z,24919,20.508501,22,4,8,0
23015,2024-08-16T23:00:00.000Z,24461,20.3585,23,4,8,0
23016,2024-08-17T00:00:00.000Z,47344,19.5585,0,5,8,1
23017,2024-08-17T01:00:00.000Z,23040,21.2085,1,5,8,1
23018,2024-08-17T02:00:00.000Z,22114,19.3585,2,5,8,1
23019,2024-08-17T03:00:00.000Z,20971,18.9585,3,5,8,1
23020,2024-08-17T04:00:00.000Z,19758,18.8085,4,5,8,1
23021,2024-08-17T05:00:00.000Z,18694,20.3585,5,5,8,1
23022,2024-08-17T06:00:00.000Z,17890,21.858500000000003,6,5,8,1
23023,2024-08-17T07:00:00.000Z,17270,22.608500000000003,7,5,8,1
23024,2024-08-17T08:00:00.000Z,16878,24.008501,8,5,8,1
23025,2024-08-17T09:00:00.000Z,16654,25.608500000000003,9,5,8,1
23026,2024-08-17T10:00:00.000Z,16721,27.2085,10,5,8,1
23027,2024-08-17T11:00:00.000Z,17010,28.7085,11,5,8,1
23028,2024-08-17T12:00:00.000Z,17561,29.4585,12,5,8,1
23029,2024-08-17T13:00:00.000Z,18274,27.258501,13,5,8,1
23030,2024-08-17T14:00:00.000Z,18996,26.5585,14,5,8,1
23031,2024-08-17T15:00:00.000Z,19653,27.008501,15,5,8,1
23032,2024-08-17T16:00:00.000Z,20179,26.4585,16,5,8,1
23033,2024-08-17T17:00:00.000Z,20581,25.1585,17,5,8,1
23034,2024-08-17T18:00:00.000Z,20925,24.008501,18,5,8,1
23035,2024-08-17T19:00:00.000Z,21225,22.1585,19,5,8,1
23036,2024-08-17T20:00:00.000Z,21464,21.3085,20,5,8,1
23037,2024-08-17T21:00:00.000Z,21459,20.8085,21,5,8,1
23038,2024-08-17T22:00:00.000Z,21216,20.008501,22,5,8,1
23039,2024-08-17T23:00:00.000Z,20811,19.1585,23,5,8,1
23040,2024-08-18T00:00:00.000Z,41016,18.4585,0,6,8,1
23041,2024-08-18T01:00:00.000Z,20367,17.8585,1,6,8,1
23042,2024-08-18T02:00:00.000Z,19906,17.4085,2,6,8,1
23043,2024-08-18T03:00:00.000Z,19244,16.9585,3,6,8,1
23044,2024-08-18T04:00:00.000Z,18424,16.6585,4,6,8,1
23045,2024-08-18T05:00:00.000Z,17629,16.9585,5,6,8,1
23046,2024-08-18T06:00:00.000Z,17000,17.8085,6,6,8,1
23047,2024-08-18T07:00:00.000Z,16532,19.5585,7,6,8,1
23048,2024-08-18T08:00:00.000Z,16151,21.608500000000003,8,6,8,1
23049,2024-08-18T09:00:00.000Z,15926,22.9085,9,6,8,1
23050,2024-08-18T10:00:00.000Z,15984,23.6585,10,6,8,1
23051,2024-08-18T11:00:00.000Z,16237,23.9085,11,6,8,1
23052,2024-08-18T12:00:00.000Z,16665,24.608500000000003,12,6,8,1
23053,2024-08-18T13:00:00.000Z,17337,23.758501,13,6,8,1
23054,2024-08-18T14:00:00.000Z,18086,23.8085,14,6,8,1
23055,2024-08-18T15:00:00.000Z,18765,23.9085,15,6,8,1
23056,2024-08-18T16:00:00.000Z,19268,23.608500000000003,16,6,8,1
23057,2024-08-18T17:00:00.000Z,19723,22.9585,17,6,8,1
23058,2024-08-18T18:00:00.000Z,20126,22.0585,18,6,8,1
23059,2024-08-18T19:00:00.000Z,20519,20.8585,19,6,8,1
23060,2024-08-18T20:00:00.000Z,21085,20.008501,20,6,8,1
23061,2024-08-18T21:00:00.000Z,21771,19.2085,21,6,8,1
23062,2024-08-18T22:00:00.000Z,22167,18.2085,22,6,8,1
23063,2024-08-18T23:00:00.000Z,22104,17.3085,23,6,8,1
23064,2024-08-19T00:00:00.000Z,43848,16.758501,0,0,8,0
23065,2024-08-19T01:00:00.000Z,21309,16.8585,1,0,8,0
23066,2024-08-19T02:00:00.000Z,20501,16.508501,2,0,8,0
23067,2024-08-19T03:00:00.000Z,19525,16.3585,3,0,8,0
23068,2024-08-19T04:00:00.000Z,18451,16.0085,4,0,8,0
23069,2024-08-19T05:00:00.000Z,17519,16.5585,5,0,8,0
23070,2024-08-19T06:00:00.000Z,16856,17.4585,6,0,8,0
23071,2024-08-19T07:00:00.000Z,16362,18.6585,7,0,8,0
23072,2024-08-19T08:00:00.000Z,16036,19.8585,8,0,8,0
23073,2024-08-19T09:00:00.000Z,16080,21.4085,9,0,8,0
23074,2024-08-19T10:00:00.000Z,16661,21.758501,10,0,8,0
23075,2024-08-19T11:00:00.000Z,17698,22.358500000000003,11,0,8,0
23076,2024-08-19T12:00:00.000Z,18792,22.858500000000003,12,0,8,0
23077,2024-08-19T13:00:00.000Z,19659,22.008501,13,0,8,0
23078,2024-08-19T14:00:00.000Z,20298,22.2085,14,0,8,0
23079,2024-08-19T15:00:00.000Z,20746,22.7085,15,0,8,0
23080,2024-08-19T16:00:00.000Z,21246,22.7085,16,0,8,0
23081,2024-08-19T17:00:00.000Z,21828,22.2085,17,0,8,0
23082,2024-08-19T18:00:00.000Z,22446,21.2085,18,0,8,0
23083,2024-08-19T19:00:00.000Z,22830,18.8085,19,0,8,0
23084,2024-08-19T20:00:00.000Z,23202,19.4585,20,0,8,0
23085,2024-08-19T21:00:00.000Z,23337,18.9085,21,0,8,0
23086,2024-08-19T22:00:00.000Z,23273,17.0585,22,0,8,0
23087,2024-08-19T23:00:00.000Z,22536,14.8085,23,0,8,0
23088,2024-08-20T00:00:00.000Z,43976,14.7585,0,1,8,0
23089,2024-08-20T01:00:00.000Z,21393,13.2085,1,1,8,0
23090,2024-08-20T02:00:00.000Z,20283,13.2085,2,1,8,0
23091,2024-08-20T03:00:00.000Z,18977,13.6085005,3,1,8,0
23092,2024-08-20T04:00:00.000Z,17608,13.4585,4,1,8,0
23093,2024-08-20T05:00:00.000Z,16618,14.5585,5,1,8,0
23094,2024-08-20T06:00:00.000Z,15812,16.758501,6,1,8,0
23095,2024-08-20T07:00:00.000Z,15226,19.258501,7,1,8,0
23096,2024-08-20T08:00:00.000Z,14821,21.6585,8,1,8,0
23097,2024-08-20T09:00:00.000Z,14747,23.1585,9,1,8,0
23098,2024-08-20T10:00:00.000Z,15174,24.258501,10,1,8,0
23099,2024-08-20T11:00:00.000Z,15994,25.2085,11,1,8,0
23100,2024-08-20T12:00:00.000Z,16662,26.0585,12,1,8,0
23101,2024-08-20T13:00:00.000Z,16936,26.3085,13,1,8,0
23102,2024-08-20T14:00:00.000Z,16868,26.6585,14,1,8,0
23103,2024-08-20T15:00:00.000Z,16856,27.258501,15,1,8,0
23104,2024-08-20T16:00:00.000Z,16844,26.8085,16,1,8,0
23105,2024-08-20T17:00:00.000Z,16913,26.0585,17,1,8,0
23106,2024-08-20T18:00:00.000Z,17187,24.858500000000003,18,1,8,0
23107,2024-08-20T19:00:00.000Z,17261,23.4085,19,1,8,0
23108,2024-08-20T20:00:00.000Z,17630,23.108500000000003,20,1,8,0
23109,2024-08-20T21:00:00.000Z,18004,22.4585,21,1,8,0
23110,2024-08-20T22:00:00.000Z,18344,21.8085,22,1,8,0
23111,2024-08-20T23:00:00.000Z,18479,20.9585,23,1,8,0
